Gene	Degree	Exp	Low	High	Sum	Avg
AT1G60950	6	2327.44	23.6039	672.228	2291.6789	381.9464833333
AT4G22890	6	279.073	80.7125	3656.06	7464.2695	1244.0449166667
AT1G65330	7	0.102472	0.561047	0.561047	0.561047	0.561047
AT1G26840	7	4.13572	1.94634	4.10012	13.71699	2.743398
AT2G25730	7	5.82571	1.66465	7.44221	18.70981	3.741962
AT2G22810	7	1.75478	0.164112	14.1681	20.222889	4.0445778
AT4G22200	7	7.84246	1.23906	11.7114	21.53217	4.306434
AT3G26030	7	19.1468	0.438671	9.58464	26.178531	4.3630885
AT5G65210	7	3.64512	1.19961	9.30929	22.20802	4.441604
AT4G04885	7	7.28649	0.965092	8.13697	23.796382	4.7592764
AT3G07360	7	13.6863	2.58741	9.85516	41.68664	5.9552342857
AT5G62090	7	8.69072	0.0981202	20.2535	41.9921932	5.9988847429
AT3G61620	7	10.2925	3.30654	10.2407	48.13905	6.8770071429
AT5G51660	7	5.18617	5.99568	8.13697	27.76418	6.941045
AT4G21380	7	2.58741	1.30941	17.1736	49.85852	7.1226457143
AT1G61380	7	4.0318	1.30941	17.1736	49.85852	7.1226457143
AT2G17670	7	3.88455	2.55033	18.3954	43.02975	7.171625
AT3G43520	7	42.341	1.74879	12.281	43.20937	7.2015616667
AT1G03360	7	7.23221	3.30654	10.2925	51.19934	7.3141914286
AT1G60430	7	4.54215	1.83896	15.2838	51.22171	7.3173871429
AT1G13320	7	21.716	0.793372	17.5323	56.230012	8.0328588571
AT2G27220	7	0.356914	0.167371	18.1358	56.484941	8.0692772857
AT3G07950	7	14.8422	0.872886	18.61	48.613596	8.102266
AT4G33920	7	7.75936	4.74808	11.7871	40.8153	8.16306
AT5G20900	7	31.9595	0.364267	26.3433	57.615037	8.2307195714
AT1G31780	7	13.6701	3.05285	16.6496	58.51636	8.35948
AT5G65420	7	2.2091	1.81885	20.3404	59.26197	8.4659957143
AT2G45950	7	10.2638	2.43853	22.8017	62.43637	8.9194814286
AT5G19875	7	4.78414	0.872886	37.9672	55.842106	9.3070176667
AT2G29310	7	24.2942	2.69165	25.263	46.57497	9.314994
AT3G15354	7	8.40115	0.22788	21.3259	46.86604	9.373208
AT2G38270	7	107.104	0.202698	14.7425	56.445158	9.4075263333
AT4G36110	7	0.774369	2.58642	22.8017	67.00085	9.57155
AT1G22770	7	16.5649	3.36214	21.6365	67.26486	9.6092657143
AT3G23000	7	29.2097	0.448405	24.3428	58.645766	9.7742943333
AT2G45850	7	11.1548	0.330869	22.8017	68.912829	9.8446898571
AT2G34150	7	1.83896	1.18345	16.1651	70.54266	10.0775228571
AT1G05710	7	4.17755	0.852676	22.8017	72.369036	10.3384337143
AT4G18830	7	1.56395	7.94742	15.2093	75.86305	10.8375785714
AT1G31870	7	6.19023	0.589052	34.8309	78.006272	11.1437531429
AT3G53180	7	11.8139	4.48581	23.2741	55.85122	11.170244
AT5G37780	7	86.6277	0.205405	27.3519	78.746715	11.2495307143
AT2G32380	7	9.4594	0.872886	37.9672	67.970796	11.328466
AT2G29210	7	16.4694	6.90383	17.4163	45.31844	11.32961
AT2G02540	7	1.55809	0.674544	17.9083	68.093474	11.3489123333
AT1G31050	7	0.200655	3.05285	20.2535	79.53598	11.3622828571
AT4G34160	7	12.4643	1.39945	20.3404	80.24338	11.46334
AT5G63130	7	1.25914	3.26806	22.8017	57.4813	11.49626
AT4G40042	7	4.97372	0.872886	37.9672	69.160136	11.5266893333
AT1G63120	7	10.0215	0.872886	37.9672	69.717176	11.6195293333
AT5G20280	7	27.2312	1.61513	26.869	82.13989	11.73427
AT1G27320	7	10.491	3.03618	43.4563	82.93263	11.8475185714
AT5G11270	7	24.3463	0.432752	37.5252	71.633672	11.9389453333
AT3G02520	7	43.6274	2.38271	30.8605	83.70398	11.9577114286
AT1G69670	7	6.25955	0.830157	42.3026	86.527087	12.3610124286
AT4G13640	7	12.109	3.05285	32.0486	61.8495	12.3699
AT4G00150	7	7.7773	2.37531	29.1138	89.25194	12.7502771429
AT1G03140	7	21.1171	0.207116	35.1242	89.979216	12.8541737143
AT5G37550	7	1.61863	3.05285	35.1242	90.78579	12.9693985714
AT4G29080	7	7.2801	0.834318	46.713	81.586468	13.5977446667
AT2G19560	7	3.76667	3.26572	50.4433	96.47412	13.7820171429
AT5G18150	7	18.7563	0.872886	37.9672	83.480326	13.9133876667
AT3G15160	7	7.77035	0.202698	40.4341	85.957888	14.3263146667
AT4G31920	7	5.69706	3.03618	43.4563	104.55553	14.9365042857
AT5G51100	7	29.2364	2.26773	40.4341	106.20598	15.1722828571
AT5G52650	7	210.856	2.71575	35.1242	109.5507	15.6501
AT1G71050	7	3.21188	1.17638	74.5088	99.4926	16.5821
AT2G34650	7	1.4958	0.0929939	65.1628	84.4865339	16.89730678
AT5G15330	7	4.15367	3.70257	57.7438	125.76257	17.9660814286
AT3G60200	7	3.37095	4.87903	40.4341	127.14425	18.1634642857
AT4G30220	7	129.549	6.66074	45.6695	96.91825	19.38365
AT1G80840	7	2.1641	0.721119	65.646	102.976329	20.5952658
AT3G05120	7	6.08181	0.358038	97.6657	147.357828	21.0511182857
AT4G24690	7	28.6456	2.54467	84.6724	148.61848	21.2312114286
AT5G64200	7	22.7952	0.811947	39.4073	157.420997	22.4887138571
AT5G09790	7	2.97504	6.71244	68.5883	138.2939	23.0489833333
AT5G26980	7	3.03836	7.69544	50.7992	145.57414	24.2623566667
AT5G65260	7	36.8144	11.0434	37.964	97.3443	24.336075
AT3G51260	7	55.1617	1.15268	119.988	176.07186	25.1531228571
AT1G68060	7	13.8813	0.207116	96.7602	183.303976	26.1862822857
AT5G02500	7	433.428	2.99571	65.1628	185.09723	26.4424614286
AT1G02280	7	66.0244	0.78727	60.6012	134.90853	26.981706
AT2G18730	7	16.2048	4.87903	45.0143	162.97793	27.1629883333
AT3G60820	7	67.805	1.43446	102.688	193.04882	27.5784028571
AT3G19720	7	39.6509	7.07959	58.8888	137.93489	27.586978
AT2G38360	7	17.8955	0.836484	79.9647	177.614884	29.6024806667
AT1G78100	7	18.5412	0.308962	119.988	195.909612	39.1819224
AT3G57040	7	13.4969	3.03618	189.99	275.35995	39.3371357143
AT5G55100	7	9.36191	6.90383	126.565	280.59505	40.0850071429
AT4G03150	7	29.2999	0.432752	143.821	278.921962	46.4869936667
AT2G01620	7	21.7497	10.4213	119.988	249.1228	49.82456
AT1G04340	7	13.9943	0.872886	238.346	300.097666	50.0162776667
AT5G38480	7	143.821	5.74296	199.476	360.67309	51.5247271429
AT5G20010	7	211.683	2.84095	102.08	384.88585	54.9836928571
AT3G55240	7	23.836	0.054337	349.92	420.231937	60.0331338571
AT4G02720	7	17.1317	0.207116	349.92	430.144896	61.4492708571
AT1G62880	7	3.471	0.872886	311.967	370.339936	61.7233226667
AT5G49610	7	1.29633	8.47261	119.988	188.40231	62.80077
AT1G52560	7	0.109222	12.9471	230.421	380.2174	63.3695666667
AT4G23050	7	3.37972	4.6004	210.856	507.89007	72.5557242857
AT3G30530	7	0.619712	1.32915	278.415	380.59112	76.118224
AT1G75080	7	12.0342	39.2296	145.531	534.5243	76.3606142857
AT2G37620	7	17.6115	8.94036	179.94	384.44826	76.889652
AT2G45960	7	334.617	2.19682	369.564	553.78729	79.11247
AT1G01620	7	163.976	5.50306	369.564	589.65987	84.2371242857
AT4G11260	7	58.9573	2.397	433.428	594.23004	84.8900057143
AT3G19100	7	8.02529	3.66264	278.415	607.40928	86.7727542857
AT5G66770	7	5.30065	8.9224	278.415	619.5206	88.5029428571
AT1G27340	7	10.4229	59.9417	119.988	179.9297	89.96485
AT1G08320	7	0.0533508	0.311605	278.415	663.963605	94.8519435714
AT2G31180	7	0.103125	0.311605	278.415	663.963605	94.8519435714
AT4G34380	7	0.16936	0.311605	278.415	663.963605	94.8519435714
AT1G77145	7	0.366972	0.311605	278.415	663.963605	94.8519435714
AT3G59150	7	1.1707	0.311605	278.415	663.963605	94.8519435714
AT5G66790	7	1.33323	0.311605	278.415	663.963605	94.8519435714
AT1G56145	7	1.5102	0.311605	278.415	663.963605	94.8519435714
AT5G15830	7	2.54398	0.311605	278.415	663.963605	94.8519435714
AT5G39670	7	3.51826	0.311605	278.415	663.963605	94.8519435714
AT5G56040	7	4.32454	0.311605	278.415	663.963605	94.8519435714
AT3G28450	7	4.67924	0.311605	278.415	663.963605	94.8519435714
AT4G24390	7	5.51248	0.311605	278.415	663.963605	94.8519435714
AT4G35600	7	5.61437	0.311605	278.415	663.963605	94.8519435714
AT4G02410	7	6.2586	0.311605	278.415	663.963605	94.8519435714
AT4G18950	7	9.07402	0.311605	278.415	663.963605	94.8519435714
AT4G23170	7	11.6328	0.311605	278.415	663.963605	94.8519435714
AT4G04570	7	15.2719	0.311605	278.415	663.963605	94.8519435714
AT1G54610	7	17.9021	0.311605	278.415	663.963605	94.8519435714
AT5G49760	7	21.9573	0.311605	278.415	663.963605	94.8519435714
AT4G39540	7	23.1273	0.311605	278.415	663.963605	94.8519435714
AT5G53450	7	23.3418	0.311605	278.415	663.963605	94.8519435714
AT2G30980	7	37.7269	0.311605	278.415	663.963605	94.8519435714
AT4G23650	7	45.4293	0.311605	278.415	663.963605	94.8519435714
AT4G36250	7	52.2375	0.311605	278.415	663.963605	94.8519435714
AT3G15420	7	2.69403	0.273977	611.571	740.762597	105.8232281429
AT5G35330	7	8.9786	1.48503	624.669	656.47886	109.4131433333
AT4G37870	7	37.7879	32.7999	278.415	598.4892	119.69784
AT1G80650	7	14.1681	0.198956	1789.78	1913.849856	273.4071222857
AT1G61520	7	2610.1	1000	4818.4	23185.02	3312.1457142857
AT1G74890	7	5.96361	2.78762	18357.8	33880.57382	4840.0819742857
AT5G32440	7	33.5608	0.67135	18329.8	38573.48445	5510.4977785714
AT4G11250	8	0.0827916	0.176179	0.176179	0.176179	0.176179
AT5G60440	8	0.561047	0.102472	0.423079	0.731474	0.2438246667
AT1G71930	8	0.471976	0.411855	1.16718	5.123765	0.8539608333
AT1G13600	8	1.63693	0.619712	4.72444	6.673302	2.224434
AT4G29910	8	4.10012	1.94634	4.13572	13.75259	2.750518
AT2G01120	8	2.74163	1.94634	4.13572	12.52353	3.1308825
AT3G02000	8	1.19961	1.29073	13.5865	36.90329	5.2718985714
AT3G49290	8	6.94806	1.83896	10.4596	42.3929	5.2991125
AT3G46510	8	17.1736	2.58741	9.85516	47.55284	5.944105
AT1G22840	8	130.063	0.15381	18.9064	54.571038	6.82137975
AT1G65480	8	0.700647	0.172197	18.6533	48.287138	6.8981625714
AT4G27960	8	141.754	1.60402	11.2454	55.52353	6.94044125
AT1G15080	8	4.8526	0.872886	12.281	36.082446	7.2164892
AT1G07400	8	0.958709	1.13535	22.8271	54.5903	7.7986142857
AT1G12390	8	7.63771	0.872886	37.9672	58.099186	8.2998837143
AT5G06710	8	2.67876	2.54467	22.1341	72.89586	9.1119825
AT1G10030	8	12.1085	0.872886	26.1256	63.956836	9.1366908571
AT5G03050	8	14.502	2.44535	17.5323	74.20592	9.27574
AT5G57910	8	4.11298	0.405648	18.9064	74.689998	9.33624975
AT5G66480	8	0.692956	2.89781	18.825	65.73116	9.3901657143
AT5G43460	8	28.5938	0.872886	37.9672	69.102306	9.871758
AT4G12450	8	0.323302	2.44535	35.1242	79.66944	9.95868
AT1G48500	8	0.17091	0.364267	34.6353	60.182087	10.0303478333
AT4G14540	8	68.7605	1.40092	17.7468	81.68018	10.2100225
AT3G03450	8	1.5983	0.794019	47.7756	82.082989	10.260373625
AT3G04730	8	46.713	2.62924	25.175	82.46771	10.30846375
AT5G46240	8	4.81855	0.968418	44.8231	63.104328	10.517388
AT5G02150	8	7.68974	3.09299	24.3746	68.2952	11.3825333333
AT5G67580	8	8.58696	7.45968	16.4767	57.02925	11.40585
AT1G77350	8	15.0086	0.872886	37.9672	79.921066	11.4172951429
AT3G50920	8	8.45934	0.692956	37.9672	80.635452	11.5193502857
AT5G54580	8	21.9233	3.26806	29.4654	94.37628	11.797035
AT4G29170	8	4.35002	1.73146	43.4563	59.23013	11.846026
AT1G79430	8	8.9224	0.405648	28.5313	96.847228	12.1059035
AT5G19000	8	9.45185	2.49359	30.4901	75.03388	12.5056466667
AT1G01040	8	4.73391	2.82127	27.8494	75.1852	12.5308666667
AT5G58575	8	6.57854	0.958709	32.1391	88.470139	12.6385912857
AT1G15760	8	1.13151	5.3106	28.5938	101.11394	12.6392425
AT1G76540	8	13.3446	1.29046	47.8501	104.13768	13.01721
AT1G17080	8	24.357	0.872886	37.9672	91.773756	13.1105365714
AT2G03120	8	28.7146	0.872886	37.9672	92.659646	13.2370922857
AT1G30120	8	57.5295	1.14286	30.8178	109.22696	13.65337
AT1G54360	8	17.0432	5.01177	32.7858	69.1264	13.82528
AT1G73500	8	4.15303	0.93037	27.4095	113.64195	14.20524375
AT1G16610	8	30.2458	2.49762	36.2614	101.00114	14.4287342857
AT2G43010	8	47.7756	0.681293	65.646	118.618023	14.827252875
AT2G02560	8	10.8119	1.50621	44.7595	118.79757	14.84969625
AT3G56860	8	32.1763	1.20575	33.6178	89.76931	14.9615516667
AT3G58460	8	11.358	3.75595	37.9672	120.60665	15.07583125
AT3G50890	8	3.2063	8.82796	27.3672	107.13533	15.3050471429
AT5G56210	8	5.15132	3.29544	40.1604	77.11677	15.423354
AT3G53610	8	21.5231	0.872886	46.0115	126.427506	15.80343825
AT3G57090	8	24.526	1.74879	39.6509	112.01202	16.0017171429
AT5G61340	8	6.07309	0.872886	37.9672	115.011436	16.4302051429
AT5G53560	8	148.716	0.872886	37.9672	99.639626	16.6066043333
AT4G15900	8	31.6934	8.59828	28.8803	136.67648	17.08456
AT3G10800	8	5.7767	0.156376	68.7605	107.780706	17.963451
AT4G34460	8	18.7316	3.10597	65.646	143.8207	17.9775875
AT2G02950	8	5.61053	3.10672	67.1169	145.77007	18.22125875
AT3G18140	8	27.815	3.10672	44.8352	147.96064	18.49508
AT3G52560	8	50.2774	0.911989	60.4814	129.842319	18.5489027143
AT4G00650	8	2.06251	1.68917	65.646	113.42813	18.9046883333
AT5G17790	8	11.5895	0.177935	70.1109	156.202895	19.525361875
AT3G13550	8	10.4096	10.2592	42.3026	158.6472	19.8309
AT1G09180	8	2.20429	1.22384	79.9647	143.80876	20.5441085714
AT4G16110	8	2.94755	3.03618	74.6346	146.53188	20.9331257143
AT5G05760	8	2.89781	0.692956	89.4802	149.795852	21.3994074286
AT3G09630	8	268.457	5.61691	102.688	171.58043	21.44755375
AT5G42480	8	13.8256	8.20255	45.3571	133.44736	22.2412266667
AT4G11220	8	10.9846	14.5926	46.0115	157.8994	22.5570571429
AT2G29350	8	2.69165	3.03886	54.7559	136.08575	22.6809583333
AT5G64960	8	22.4939	4.71845	65.9507	142.75345	23.7922416667
AT2G43060	8	7.60153	0.525704	61.1057	171.11691	24.4452728571
AT1G16890	8	60.4814	2.9074	50.2774	172.59097	24.6558528571
AT2G05630	8	15.0338	2.58912	111.785	200.89507	25.11188375
AT1G19350	8	60.4672	2.63666	106.482	204.70899	25.58862375
AT1G26660	8	5.21964	6.0346	74.2736	160.5222	26.7537
AT3G11410	8	11.7114	0.238582	84.7003	189.677132	27.0967331429
AT3G11400	8	73.0976	0.852676	102.688	135.534006	27.1068012
AT2G05230	8	8.76855	0.82543	55.1872	198.29585	28.3279785714
AT5G65495	8	10.9141	3.70257	119.988	230.01013	28.75126625
AT2G24570	8	8.2063	0.852676	101.843	230.350346	28.79379325
AT2G30590	8	7.41694	2.44535	101.843	230.79344	28.84918
AT1G61340	8	2.55574	3.05285	119.988	221.3042	31.6148857143
AT1G06950	8	60.6012	2.33766	67.3161	286.01426	35.7517825
AT4G02510	8	53.4321	0.282158	66.0244	287.398058	35.92475725
AT3G61060	8	7.52365	0.958709	119.988	193.603979	38.7207958
AT5G25350	8	12.359	1.73146	119.988	311.78259	38.97282375
AT4G18700	8	22.1617	0.972141	143.821	313.743641	39.217955125
AT1G31350	8	3.8495	8.47261	119.988	317.17611	39.64701375
AT3G26000	8	9.36864	2.4632	119.988	244.57663	40.7627716667
AT2G47620	8	5.19933	4.6844	210.856	248.70397	41.4506616667
AT3G01090	8	13.6282	10.549	119.988	343.6702	42.958775
AT1G17970	8	9.57944	2.84372	268.457	347.07066	49.5815228571
AT1G76670	8	35.8145	1.74879	311.967	386.89255	55.2703642857
AT3G18780	8	179.94	0.103957	308.472	450.229557	56.278694625
AT5G65930	8	8.0276	7.29125	123.874	345.92635	57.6543916667
AT3G16890	8	1.31441	0.234844	155.431	506.333944	63.291743
AT2G18876	8	7.48603	0.700647	143.821	387.483047	64.5805078333
AT4G29130	8	16.4761	2.82106	179.94	396.88406	66.1473433333
AT4G23400	8	102.192	0.872886	369.564	571.420346	71.42754325
AT4G13020	8	15.8875	0.311605	278.415	672.550735	84.068841875
AT4G37240	8	11.2163	0.311605	278.415	682.616905	85.327113125
AT5G10520	8	0.929268	0.311605	278.415	686.765305	85.845663125
AT1G20930	8	6.94862	0.311605	278.415	711.813705	88.976713125
AT1G58110	8	8.18931	0.311605	278.415	719.150805	89.893850625
AT5G56030	8	136.992	0.311605	278.415	729.609605	91.201200625
AT5G20810	8	0.060886	0.311605	278.415	752.297705	94.037213125
AT5G56950	8	24.6669	7.60153	533.563	1260.11703	157.51462875
AT2G46225	9	15.2838	1.83896	10.4596	44.8984	4.9887111111
AT2G26650	9	1.44346	0.0980459	24.6594	42.4567859	6.0652551286
AT3G27420	9	4.63602	0.054337	18.9064	62.623367	6.9581518889
AT4G01370	9	24.2025	2.95569	19.225	55.70222	6.9627775
AT2G27960	9	47.8501	2.88906	20.3404	71.37632	7.9307022222
AT3G01435	9	5.04817	0.054337	17.6641	73.085197	8.1205774444
AT1G22630	9	94.0756	0.15381	15.6186	75.74094	8.41566
AT3G54650	9	9.71854	2.4632	25.8398	52.77016	8.7950266667
AT3G20420	9	1.61652	0.599177	22.8017	63.661867	9.0945524286
AT3G16980	9	1.64383	3.20426	27.4358	82.31498	9.1461088889
AT1G72030	9	24.8908	2.44535	18.6533	73.2596	9.15745
AT2G37560	9	2.34135	1.94634	40.4341	55.94546	9.3242433333
AT5G47370	9	7.93976	2.67876	22.1341	84.55063	9.3945144444
AT1G14360	9	12.9312	0.692956	37.9672	76.491392	9.561424
AT5G15850	9	9.42346	3.8573	21.3259	71.5781	10.2254428571
AT4G17870	9	51.9733	0.318081	41.8968	72.283341	10.3261915714
AT2G44080	9	2.89388	0.872886	37.9672	83.189926	10.39874075
AT4G29810	9	19.225	0.711564	31.2383	93.699494	10.4110548889
AT1G04550	9	11.1224	2.8236	20.7657	64.20384	10.70064
AT3G28920	9	27.3672	3.09706	17.9083	86.07149	10.75893625
AT1G27720	9	0.132368	0.973137	32.7858	86.824627	10.853078375
AT4G32295	9	3.32954	0.250867	39.5182	98.394727	10.9327474444
AT1G51580	9	8.56768	1.35709	22.8017	99.85564	11.0950711111
AT5G16320	9	2.46987	2.06251	22.8017	104.03327	11.5592522222
AT2G33120	9	35.93	0.872886	37.9672	94.408436	11.8010545
AT5G45130	9	21.0004	0.872886	36.2338	110.404476	12.267164
AT3G11730	9	20.7901	5.88517	23.2741	74.20548	12.36758
AT5G04280	9	19.5572	2.87597	34.4673	91.4935	13.0705
AT1G59520	9	5.12114	0.621074	41.4735	119.436044	13.2706715556
AT3G53350	9	3.01794	1.98522	45.0143	80.48267	13.4137783333
AT1G09020	9	12.3577	7.60709	30.8605	108.17846	13.5223075
AT3G16250	9	96.6294	0.0981202	29.3129	121.7556402	13.5284044667
AT1G51660	9	3.79018	0.852676	35.1242	126.111326	14.0123695556
AT4G17950	9	11.7423	0.330869	38.095	127.859179	14.2065754444
AT5G56280	9	22.8994	3.26806	28.4691	87.65736	14.60956
AT4G26455	9	4.85982	3.29544	40.1604	89.19757	14.8662616667
AT2G38490	9	0.163081	0.589052	71.1677	141.916312	15.7684791111
AT5G11390	9	3.29544	4.85982	40.1604	78.97265	15.79453
AT5G09250	9	15.3346	1.78076	38.3682	112.85619	16.1223128571
AT5G52547	9	1.20575	3.5415	35.6357	145.30637	16.1451522222
AT2G31490	9	123.006	0.872886	45.4029	130.436636	16.3045795
AT4G39820	9	10.7478	0.739588	79.9647	115.877058	16.5538654286
AT1G50300	9	7.38118	0.132368	55.1229	150.657638	16.7397375556
AT5G09320	9	1.61513	4.87903	53.0602	139.80573	17.47571625
AT4G32850	9	11.0434	0.109781	37.964	159.665561	17.7406178889
AT4G17486	9	14.3362	0.432752	79.9647	145.867922	18.23349025
AT1G71480	9	53.2167	5.92071	79.9647	152.18985	19.02373125
AT2G45820	9	92.6183	4.52046	61.992	115.04584	19.1743066667
AT5G11260	9	4.47861	10.2445	29.7185	134.6578	19.2368285714
AT3G01690	9	44.4578	0.589052	102.688	174.434952	19.3816613333
AT5G48385	9	31.4208	3.01785	57.7438	176.21466	19.5794066667
AT5G58950	9	31.2383	1.15268	102.688	179.64205	19.9602277778
AT1G24764	9	9.00065	0.207116	96.7602	141.140056	20.1628651429
AT4G22240	9	69.2371	0.164785	99.8093	185.803105	20.6447894444
AT3G01990	9	0.918485	5.51317	49.1372	187.43925	20.8265833333
AT3G22880	9	5.42998	1.73146	75.9522	132.59852	22.0997533333
AT4G31580	9	40.1812	10.3097	36.4518	174.5405	24.9343571429
AT4G16520	9	84.6724	2.35868	111.785	226.58776	25.1764177778
AT4G33430	9	10.895	0.382822	131.359	227.466996	25.2741106667
AT1G23860	9	10.3097	0.811947	40.1812	233.238397	25.9153774444
AT1G01240	9	9.20844	5.58998	82.9769	240.42993	26.7144366667
AT3G49160	9	1.30133	2.69403	67.7847	188.04656	26.8637942857
AT5G20920	9	48.7412	0.353974	102.688	245.426896	27.2696551111
AT2G37150	9	1.60402	0.0571218	141.754	233.3779718	29.172246475
AT4G22250	9	3.62663	1.29626	98.2239	272.53675	30.2818611111
AT4G01900	9	37.702	14.6151	50.9164	220.6761	31.5251571429
AT1G60650	9	14.7183	8.35414	138.343	269.18004	38.4542914286
AT1G60080	9	3.30654	2.4632	217.601	385.69903	48.21237875
AT3G43230	9	8.04851	5.51212	114.344	391.99968	48.99996
AT3G54180	9	3.44424	0.341764	285.75	453.241804	50.3602004444
AT3G10970	9	51.0564	3.70257	349.92	412.82831	51.60353875
AT2G04630	9	42.7128	2.03805	318.06	500.02355	55.5581722222
AT2G34090	9	6.98976	6.32949	331.77	438.09909	62.5855842857
AT5G56760	9	27.8229	0.613867	186.381	454.896367	64.9851952857
AT4G34110	9	116.084	3.38005	282.447	523.09185	65.38648125
AT2G24550	9	9.58464	1.36124	349.92	544.31173	68.03896625
AT4G10930	9	3.72557	3.55832	230.421	652.15897	72.4621077778
AT4G14340	9	6.87099	0.311605	278.415	710.456085	78.939565
AT5G48670	9	0.423079	0.311605	278.415	664.524652	83.0655815
AT5G47810	9	2.45494	10.4605	278.415	621.8968	88.8424
AT1G37130	9	199.476	0.160249	168.868	712.889869	89.111233625
AT3G12200	9	7.86871	0.311605	278.415	663.963605	94.8519435714
AT5G25490	9	2.87597	2.49762	767.228	907.01628	100.7795866667
AT1G70410	9	136.011	0.366351	588.945	1049.081251	174.8468751667
AT3G61150	9	5.3167	0.0879729	3656.06	3765.8243129	418.4249236556
AT5G37670	9	2.29427	0.366351	3656.06	5470.050721	607.7834134444
AT5G38740	10	0.060318	0.311605	2.13752	2.449125	1.2245625
AT2G22540	10	34.5628	0.146291	9.54491	16.881438	2.813573
AT2G03710	10	3.77502	0.143054	9.54491	9.999569	3.3331896667
AT4G26640	10	12.7386	0.19926	12.0566	35.561985	3.9513316667
AT1G69260	10	0.62324	0.385144	9.61859	45.607636	5.0675151111
AT1G52830	10	0.834318	1.48503	9.09347	32.72867	5.4547783333
AT2G46340	10	21.3259	0.22788	12.0315	44.353383	5.544172875
AT3G01320	10	5.4301	0.213933	15.0539	56.990715	5.6990715
AT2G36270	10	0.385144	0.62324	16.9954	36.28302	6.04717
AT5G02030	10	5.04275	0.167371	18.1358	49.663171	6.207896375
AT1G70510	10	0.167371	0.356914	15.2093	68.003331	6.8003331
AT5G62880	10	16.1651	1.83896	18.6533	69.31571	6.931571
AT1G01630	10	45.7309	0.589052	18.9064	72.517644	7.2517644
AT1G19850	10	3.90097	0.834318	14.2801	51.862298	7.4088997143
AT1G72450	10	26.3433	0.364267	31.9595	70.217847	8.777230875
AT1G10230	10	8.47261	0.198956	44.7595	92.395666	9.2395666
AT3G19120	10	8.17816	0.589052	27.794	84.728842	9.4143157778
AT4G34340	10	2.16834	0.132368	32.7858	71.593895	10.2276992857
AT1G29170	10	4.68356	1.18345	42.8817	92.17091	10.2412122222
AT2G20570	10	76.4429	0.366351	39.8567	95.046313	10.5607014444
AT2G16740	10	19.7959	1.60402	26.8472	109.64229	10.964229
AT3G46060	10	47.6111	0.872886	19.0145	113.451986	11.3451986
AT1G26260	10	2.14112	5.04275	18.1358	114.2977	11.42977
AT1G77080	10	18.9881	0.109222	22.8017	34.910822	11.6369406667
AT5G53060	10	3.29879	1.79453	21.9233	106.83257	11.8702855556
AT1G30270	10	3.63842	0.16085	29.831	95.12929	11.89116125
AT1G32750	10	5.87053	5.01177	32.7858	108.63468	12.07052
AT5G11090	10	10.5293	3.29879	40.4341	121.49964	12.149964
AT1G11910	10	121.025	2.33013	25.9292	123.1829	12.31829
AT1G67170	10	7.07831	0.67135	39.5182	127.46692	12.746692
AT3G13175	10	12.7658	0.872886	37.9672	117.960926	13.1067695556
AT2G42490	10	19.3594	0.366351	43.2847	108.367891	13.545986375
AT4G21670	10	4.66148	0.543369	54.6558	143.364399	14.3364399
AT4G15700	10	41.5488	0.15381	55.1229	143.63023	14.363023
AT2G38300	10	1.6864	2.58642	40.4341	145.54171	14.554171
AT3G61310	10	12.7269	0.330869	69.2371	104.388659	14.9126655714
AT1G16240	10	28.1005	0.872886	50.7992	140.339676	15.5932973333
AT3G01180	10	15.2011	2.0481	41.4735	143.22146	15.9134955556
AT2G30360	10	1.12945	0.448405	58.1645	119.262146	17.0374494286
AT4G29820	10	2.54467	0.313874	49.9581	170.48131	17.048131
AT2G47710	10	67.7847	1.30133	89.362	121.11763	17.3025185714
AT4G29160	10	51.9255	5.1342	49.9581	145.29494	18.1618675
AT1G20770	10	12.152	1.56334	108.117	195.14053	19.514053
AT2G35500	10	43.2847	1.2505	79.9283	158.86626	19.8582825
AT3G51960	10	3.20426	0.366351	74.2736	149.174761	21.3106801429
AT2G33880	10	0.0981202	4.36475	96.6294	218.13515	21.813515
AT4G32980	10	13.0957	1.68096	121.025	222.48452	22.248452
AT3G63210	10	8.44086	2.90682	107.104	211.52857	23.5031744444
AT5G49000	10	3.14109	2.58026	119.988	241.37473	24.137473
AT5G09810	10	138.82	0.103957	65.646	195.375109	24.421888625
AT5G16840	10	22.4035	5.92071	79.9647	178.81712	25.5453028571
AT4G33350	10	56.9715	3.5415	97.608	256.54222	25.654222
AT5G02040	10	7.49691	2.20429	114.344	262.42292	26.242292
AT5G20570	10	42.3026	6.25955	63.2168	266.03105	26.603105
